timestamp,latitude,longitude,acceleration,rotation
2025-06-15T20:19:43.158Z,37.775130409550016,-122.4193340852872,0.53,-24.6
2025-06-15T20:19:44.158Z,37.775237853840764,-122.41944316578446,1.73,-24.84
2025-06-15T20:19:45.158Z,37.775328643811456,-122.41942795550851,1.16,-24.97
2025-06-15T20:19:46.158Z,37.7753677800396,-122.41948644461304,0.9,-24.99
2025-06-15T20:19:47.158Z,37.775254757157725,-122.41944416163163,0.28,-24.9
2025-06-15T20:19:48.158Z,37.77534083046112,-122.41940922770516,1.37,-24.7
2025-06-15T20:19:49.158Z,37.77544488313335,-122.41946845650435,1.46,-24.39
2025-06-15T20:19:50.158Z,37.77541052559479,-122.41951963744914,0.93,-23.97
2025-06-15T20:19:51.158Z,37.77547771957896,-122.41954225531013,1.5,-23.45
2025-06-15T20:19:52.158Z,37.775402448496244,-122.41953611317813,1.31,-22.82
2025-06-15T20:19:53.158Z,37.77548228568239,-122.41960007214823,0.48,-22.09
2025-06-15T20:19:54.158Z,37.77549639607104,-122.41962368217298,1.98,-21.26
2025-06-15T20:19:55.158Z,37.77545526960094,-122.419582863783,0.58,-20.33
2025-06-15T20:19:56.158Z,37.77551841545111,-122.41952261728153,0.96,-19.32
2025-06-15T20:19:57.158Z,37.77556616169836,-122.41947654203541,0.39,-18.22
2025-06-15T20:19:58.158Z,37.77548266546627,-122.41950321859089,0.37,-17.04
2025-06-15T20:19:59.158Z,37.77545425629016,-122.41944216137549,1.31,-15.78
2025-06-15T20:20:00.158Z,37.77538942176637,-122.41940048737838,0.76,-14.45
2025-06-15T20:20:01.158Z,37.775326214978534,-122.41936723668518,0.16,-13.06
2025-06-15T20:20:02.158Z,37.77536962009872,-122.41935027052425,0.02,-11.62
2025-06-15T20:20:03.158Z,37.77541606120921,-122.41927576175992,0.48,-10.11
2025-06-15T20:20:04.158Z,37.775373482510616,-122.41931700715494,0.44,-8.57
2025-06-15T20:20:05.158Z,37.77540666768525,-122.4192752333547,0.2,-6.99
2025-06-15T20:20:06.158Z,37.77544909082197,-122.41922933501007,1.12,-5.37
2025-06-15T20:20:07.158Z,37.77551828911476,-122.41924892684143,1.59,-3.73
2025-06-15T20:20:08.158Z,37.77546801874455,-122.41929327949926,1.69,-2.08
2025-06-15T20:20:09.158Z,37.77541033136772,-122.41932853146699,0.49,-0.41
2025-06-15T20:20:10.158Z,37.775434104022914,-122.41932719794494,1.08,1.25
2025-06-15T20:20:11.158Z,37.77536840398713,-122.41933190443434,-0.04,2.91
2025-06-15T20:20:12.158Z,37.77532394897451,-122.4192959417331,0.11,4.56
2025-06-15T20:20:13.158Z,37.775365800537266,-122.41933652773228,-0.1,6.19
2025-06-15T20:20:14.158Z,37.77539512062767,-122.41933927002063,1.68,7.79
2025-06-15T20:20:15.158Z,37.775436379397604,-122.41927403266322,-0.25,9.35
2025-06-15T20:20:16.158Z,37.77538857390526,-122.4193368979785,1.24,10.88
2025-06-15T20:20:17.158Z,37.7754484907642,-122.41928659440228,-0.06,12.35
2025-06-15T20:20:18.158Z,37.77542346531398,-122.41927855926227,0.78,13.77
2025-06-15T20:20:19.158Z,37.775476460929156,-122.41922459252125,0.93,15.13
2025-06-15T20:20:20.158Z,37.77548740105442,-122.41917557524012,0.4,16.42
2025-06-15T20:20:21.158Z,37.775549530042234,-122.41922445216956,0.33,17.64
2025-06-15T20:20:22.158Z,37.775576316732284,-122.41919748577003,0.89,18.78
2025-06-15T20:20:23.158Z,37.77551992897752,-122.4192169649884,0.57,19.84
2025-06-15T20:20:24.158Z,37.77554775611388,-122.41922022278459,0.57,20.81
2025-06-15T20:20:25.158Z,37.77552754643084,-122.41919196948635,0.37,21.69
2025-06-15T20:20:26.158Z,37.77546943803143,-122.41913200495348,-0.27,22.47
2025-06-15T20:20:27.158Z,37.775517941825235,-122.41909785812815,1.18,23.15
2025-06-15T20:20:28.158Z,37.775542720715634,-122.41905811232547,0.05,23.73
2025-06-15T20:20:29.158Z,37.775530471611134,-122.41899835305637,1.13,24.2
2025-06-15T20:20:30.158Z,37.7755755559569,-122.41894063945408,0.69,24.56
2025-06-15T20:20:31.158Z,37.77558345086043,-122.41898303036308,-0.19,24.82
2025-06-15T20:20:32.158Z,37.775642138042656,-122.41902244837321,-0.02,24.96
2025-06-15T20:20:33.158Z,37.77568511150585,-122.41906813632458,-0.16,25
2025-06-15T20:20:34.158Z,37.7757097000056,-122.41904756172137,1,24.92
2025-06-15T20:20:35.158Z,37.7757471114129,-122.41905682779795,1.17,24.73
2025-06-15T20:20:36.158Z,37.77569216717444,-122.41901275810318,0.05,24.44
2025-06-15T20:20:37.158Z,37.775643403774765,-122.41906946912627,1.04,24.03
2025-06-15T20:20:38.158Z,37.77562698757492,-122.41908087501419,1.22,23.52
2025-06-15T20:20:39.158Z,37.775665124549285,-122.41910618084034,0.76,22.9
2025-06-15T20:20:40.158Z,37.77561323872387,-122.41906176240657,-0.22,22.18
2025-06-15T20:20:41.158Z,37.77561943155154,-122.419090307984,1.17,21.36
2025-06-15T20:20:42.158Z,37.77563556507319,-122.4190564360386,-0.36,20.45
2025-06-15T20:20:43.158Z,37.775635421843845,-122.41906753690031,0.79,19.45
2025-06-15T20:20:44.158Z,37.77560669629784,-122.41908586426331,1.34,18.36
2025-06-15T20:20:45.158Z,37.7755665007906,-122.41907215442157,0.5,17.19
2025-06-15T20:20:46.158Z,37.77555216724394,-122.41910312434318,1.18,15.94
2025-06-15T20:20:47.158Z,37.77560160516208,-122.41911029658273,1,14.62
2025-06-15T20:20:48.158Z,37.77564731962111,-122.41908008400071,1.01,13.24
2025-06-15T20:20:49.158Z,37.775695216547305,-122.41913052342747,-0.38,11.8
2025-06-15T20:20:50.158Z,37.77565201570203,-122.41917740959587,1.09,10.3
2025-06-15T20:20:51.158Z,37.77565860446562,-122.41913869620595,0.42,8.76
2025-06-15T20:20:52.158Z,37.77564718235074,-122.419135338784,0.82,7.18
2025-06-15T20:20:53.158Z,37.775631158341106,-122.41909960958749,-0.49,5.57
2025-06-15T20:20:54.158Z,37.77563650376126,-122.41907067986186,0.1,3.94
2025-06-15T20:20:55.158Z,37.77561813459513,-122.4190253799769,1.49,2.28
2025-06-15T20:20:56.158Z,37.77565587301625,-122.41905670305133,1.29,0.62
2025-06-15T20:20:57.158Z,37.77567372781005,-122.41901636779835,-0.45,-1.05
2025-06-15T20:20:58.158Z,37.77565654553262,-122.41905056641251,0.67,-2.71
2025-06-15T20:20:59.158Z,37.77568315778888,-122.41908567763095,-0.02,-4.36
2025-06-15T20:21:00.158Z,37.77571645758411,-122.41904267492507,0.4,-5.99
2025-06-15T20:21:01.158Z,37.775757641385724,-122.41908512496717,0.44,-7.59
2025-06-15T20:21:02.158Z,37.77575235134168,-122.41911784250134,-0.32,-9.16
2025-06-15T20:21:03.158Z,37.775776457338814,-122.41911768606762,-0.44,-10.69
2025-06-15T20:21:04.158Z,37.77577245092293,-122.41911220527429,-0.45,-12.17
2025-06-15T20:21:05.158Z,37.77581412604037,-122.41909516087398,-0.06,-13.6
2025-06-15T20:21:06.159Z,37.775830821353516,-122.4190607986888,-0.48,-14.97
2025-06-15T20:21:07.159Z,37.77585912273403,-122.41909931728506,1.06,-16.27
2025-06-15T20:21:08.159Z,37.77583173846532,-122.41909988218431,0.42,-17.5
2025-06-15T20:21:09.159Z,37.77582311454332,-122.41911870776876,0.13,-18.65
2025-06-15T20:21:10.159Z,37.775791087088116,-122.41907866266254,0.2,-19.72
2025-06-15T20:21:11.159Z,37.775758734607365,-122.41908007383718,0.83,-20.7
2025-06-15T20:21:12.159Z,37.77576987862824,-122.4191090775808,-0.42,-21.58
2025-06-15T20:21:13.159Z,37.77579672695471,-122.4191374191347,0.99,-22.38
2025-06-15T20:21:14.159Z,37.775808755575355,-122.41911704075794,-0.33,-23.07
2025-06-15T20:21:15.159Z,37.77584257630382,-122.41914928958792,-0.4,-23.66
2025-06-15T20:21:16.159Z,37.775818838185586,-122.41918688581825,0.29,-24.15
2025-06-15T20:21:17.159Z,37.775781520946346,-122.41919433006159,0.76,-24.52
2025-06-15T20:21:18.159Z,37.77581077379885,-122.41917816209778,-0.21,-24.79
2025-06-15T20:21:19.159Z,37.775805279159016,-122.41920995908401,0.47,-24.95
2025-06-15T20:21:20.159Z,37.77577673372116,-122.41919085147472,0.56,-25
2025-06-15T20:21:21.159Z,37.775794970875694,-122.4191564053614,0.27,-24.94
2025-06-15T20:21:22.159Z,37.77576590697874,-122.41912190503322,-0.35,-24.76
2025-06-15T20:21:23.159Z,37.77576760456956,-122.41908974565668,1.18,-24.48
2025-06-15T20:21:24.159Z,37.7757645032839,-122.41909716678943,-0.28,-24.09
2025-06-15T20:21:25.159Z,37.77579756470108,-122.41908118360247,-0.26,-23.59
2025-06-15T20:21:26.159Z,37.77579708230698,-122.41907692744276,0.82,-22.98
2025-06-15T20:21:27.159Z,37.77579083570685,-122.4190461413361,-0.37,-22.28
2025-06-15T20:21:28.159Z,37.77579713124213,-122.41902655857382,1.09,-21.47
2025-06-15T20:21:29.159Z,37.775794896563085,-122.41903592720304,0.48,-20.57
2025-06-15T20:21:30.159Z,37.77580038415284,-122.41901851392053,0.4,-19.58
2025-06-15T20:21:31.159Z,37.775820307154305,-122.41904800836073,-0.1,-18.5
2025-06-15T20:21:32.159Z,37.77583613537653,-122.41903609127505,-0.33,-17.34
2025-06-15T20:21:33.159Z,37.77582426905917,-122.41902834684528,0.96,-16.1
2025-06-15T20:21:34.159Z,37.775803301575564,-122.41902889294619,-0.42,-14.79
2025-06-15T20:21:35.159Z,37.77580075404881,-122.41902808459766,-0.3,-13.41
2025-06-15T20:21:36.159Z,37.77582781393647,-122.41904120821725,0.73,-11.98
2025-06-15T20:21:37.159Z,37.77582488875702,-122.4190336109465,-0.62,-10.49
2025-06-15T20:21:38.159Z,37.77580446135721,-122.41900789236145,-0.23,-8.96
2025-06-15T20:21:39.159Z,37.77579109655578,-122.4190003005128,0.81,-7.38
2025-06-15T20:21:40.159Z,37.77581342417272,-122.41899980687678,0.63,-5.77
2025-06-15T20:21:41.159Z,37.77581343607395,-122.41899667817874,0.92,-4.14
2025-06-15T20:21:42.159Z,37.77582694507416,-122.41897881974367,0.92,-2.49
2025-06-15T20:21:43.159Z,37.77583736072697,-122.41895878687501,0.12,-0.83
2025-06-15T20:21:44.159Z,37.77581356684218,-122.418958566243,0.75,0.84
2025-06-15T20:21:45.159Z,37.77582682558595,-122.41897385556321,-0.74,2.5
2025-06-15T20:21:46.159Z,37.77584778934608,-122.41898391572303,-0.68,4.15
2025-06-15T20:21:47.159Z,37.77584682576589,-122.41899798294278,0.78,5.79
2025-06-15T20:21:48.159Z,37.775865522923205,-122.41900562513162,-0.13,7.4
2025-06-15T20:21:49.159Z,37.77587519000519,-122.41901784961104,0.89,8.97
2025-06-15T20:21:50.159Z,37.77588138865804,-122.41902691852856,0.8,10.5
2025-06-15T20:21:51.159Z,37.7758787176635,-122.41904360436085,0.25,11.99
2025-06-15T20:21:52.159Z,37.77587746347209,-122.41904329667618,0.69,13.43
2025-06-15T20:21:53.159Z,37.775872325257964,-122.41903680971613,-0.39,14.8
2025-06-15T20:21:54.159Z,37.775885350471604,-122.4190472712236,0.63,16.11
2025-06-15T20:21:55.159Z,37.77587155215163,-122.41905137725233,1.02,17.35
2025-06-15T20:21:56.159Z,37.775875857555164,-122.41903824084763,0.75,18.51
2025-06-15T20:21:57.159Z,37.77588936396149,-122.41902928988875,-0.65,19.59
2025-06-15T20:21:58.159Z,37.77588699944953,-122.41904625738638,0.06,20.58
2025-06-15T20:21:59.159Z,37.775899067293686,-122.41904530625403,1.16,21.48
2025-06-15T20:22:00.159Z,37.77590052106101,-122.41905588567568,-0.59,22.28
2025-06-15T20:22:01.159Z,37.77589628587797,-122.41907216209503,0.59,22.99
2025-06-15T20:22:02.159Z,37.775898339089764,-122.4190720616287,-0.07,23.59
2025-06-15T20:22:03.159Z,37.775897121676266,-122.41906862001134,-0.06,24.09
2025-06-15T20:22:04.159Z,37.775901829186665,-122.41906170952346,-0.55,24.48
2025-06-15T20:22:05.159Z,37.775909807917365,-122.41905273140297,0.46,24.77
2025-06-15T20:22:06.159Z,37.775903088024464,-122.41905959302316,0.98,24.94
2025-06-15T20:22:07.159Z,37.77590275691913,-122.41905017441441,-0.36,25
2025-06-15T20:22:08.159Z,37.77589029159639,-122.41905305413295,-0.79,24.95
2025-06-15T20:22:09.159Z,37.775878658529194,-122.41904408737454,-0.18,24.79
2025-06-15T20:22:10.159Z,37.77588539806435,-122.41905071113003,0.52,24.52
2025-06-15T20:22:11.159Z,37.77589250833642,-122.41905047640611,-0.3,24.14
2025-06-15T20:22:12.159Z,37.775896738346745,-122.41905790063501,-0.6,23.66
2025-06-15T20:22:13.159Z,37.775899367514086,-122.4190503889418,-0.07,23.06
2025-06-15T20:22:14.159Z,37.77589918009756,-122.41904547624432,0.85,22.37
2025-06-15T20:22:15.159Z,37.77590760833715,-122.4190400113909,1.04,21.58
2025-06-15T20:22:16.159Z,37.77590000731759,-122.4190390232428,-0.27,20.69
2025-06-15T20:22:17.159Z,37.7758935391461,-122.41904484608804,-0.5,19.71
2025-06-15T20:22:18.159Z,37.7758969107065,-122.41904324027388,0.13,18.64
2025-06-15T20:22:19.159Z,37.77589027614461,-122.41904849453773,-0.46,17.49
2025-06-15T20:22:20.159Z,37.77588549147769,-122.41904697683184,-0.23,16.26
2025-06-15T20:22:21.159Z,37.775886334808334,-122.41905111189146,0.62,14.96
2025-06-15T20:22:22.159Z,37.775886206213336,-122.41904800464964,0.52,13.59
2025-06-15T20:22:23.159Z,37.77588564775864,-122.41905168013803,0.49,12.16
2025-06-15T20:22:24.159Z,37.77588464876451,-122.41905123192855,0.68,10.68
2025-06-15T20:22:25.159Z,37.775887168682296,-122.41905005425349,0.09,9.15
2025-06-15T20:22:26.159Z,37.77588604290933,-122.41904714708224,0.06,7.58
2025-06-15T20:22:27.159Z,37.77588342383361,-122.4190455056452,0.36,5.97
2025-06-15T20:22:28.159Z,37.775883094898504,-122.4190429260194,0.83,4.34
2025-06-15T20:22:29.160Z,37.77588175120132,-122.4190425806133,-0.03,2.69
2025-06-15T20:22:30.160Z,37.775880578052146,-122.41904429196642,-0.92,1.03
2025-06-15T20:22:31.160Z,37.77588140437452,-122.41904563591915,-0.11,-0.63
2025-06-15T20:22:32.160Z,37.775881469026714,-122.41904557028265,-0.75,-2.3
2025-06-15T20:22:33.160Z,37.775881375086925,-122.41904537876675,-0.09,-3.95
2025-06-15T20:22:34.160Z,37.775881375086925,-122.41904537876675,0.31,-5.59
2025-06-15T20:22:35.160Z,37.775881375086925,-122.41904537876675,-0.08,-7.2
2025-06-15T20:22:36.160Z,37.775881375086925,-122.41904537876675,-0.16,-8.78
2025-06-15T20:22:37.160Z,37.775881375086925,-122.41904537876675,-0.79,-10.32
2025-06-15T20:22:38.160Z,37.775881375086925,-122.41904537876675,-0.13,-11.81
2025-06-15T20:22:39.160Z,37.775881375086925,-122.41904537876675,-0.08,-13.25
2025-06-15T20:22:40.160Z,37.775881375086925,-122.41904537876675,0.28,-14.63
2025-06-15T20:22:41.160Z,37.775881375086925,-122.41904537876675,0.58,-15.95
2025-06-15T20:22:42.160Z,37.775881375086925,-122.41904537876675,0.23,-17.2
2025-06-15T20:22:43.160Z,37.775881375086925,-122.41904537876675,-0.25,-18.37
2025-06-15T20:22:44.160Z,37.775881375086925,-122.41904537876675,0.62,-19.46
2025-06-15T20:22:45.160Z,37.775881375086925,-122.41904537876675,-0.57,-20.46
2025-06-15T20:22:46.160Z,37.775881375086925,-122.41904537876675,-0.12,-21.37
2025-06-15T20:22:47.160Z,37.775881375086925,-122.41904537876675,-0.96,-22.19
2025-06-15T20:22:48.160Z,37.775881375086925,-122.41904537876675,0.58,-22.91
2025-06-15T20:22:49.160Z,37.775881375086925,-122.41904537876675,-0.58,-23.52
2025-06-15T20:22:50.160Z,37.775881375086925,-122.41904537876675,-0.49,-24.03
2025-06-15T20:22:51.160Z,37.775881375086925,-122.41904537876675,0.16,-24.44
2025-06-15T20:22:52.160Z,37.775881375086925,-122.41904537876675,0.15,-24.74
2025-06-15T20:22:53.160Z,37.775881375086925,-122.41904537876675,0.68,-24.92
2025-06-15T20:22:54.160Z,37.775881375086925,-122.41904537876675,-0.49,-25
2025-06-15T20:22:55.160Z,37.775881375086925,-122.41904537876675,0.84,-24.96
2025-06-15T20:22:56.160Z,37.775881375086925,-122.41904537876675,-0.56,-24.82
2025-06-15T20:22:57.160Z,37.775881375086925,-122.41904537876675,0.83,-24.56
2025-06-15T20:22:58.160Z,37.775881375086925,-122.41904537876675,0.79,-24.19
2025-06-15T20:22:59.160Z,37.775881375086925,-122.41904537876675,0.31,-23.72
2025-06-15T20:23:00.160Z,37.775881375086925,-122.41904537876675,0.6,-23.14
2025-06-15T20:23:01.160Z,37.775881375086925,-122.41904537876675,-0.85,-22.46
2025-06-15T20:23:02.160Z,37.775881375086925,-122.41904537876675,0.9,-21.68
2025-06-15T20:23:03.160Z,37.775881375086925,-122.41904537876675,-0.76,-20.8
2025-06-15T20:23:04.160Z,37.775881375086925,-122.41904537876675,-0.28,-19.83
2025-06-15T20:23:05.160Z,37.775881375086925,-122.41904537876675,0.8,-18.77
2025-06-15T20:23:06.160Z,37.775881375086925,-122.41904537876675,-0.95,-17.63
2025-06-15T20:23:07.160Z,37.775881375086925,-122.41904537876675,0.92,-16.41
2025-06-15T20:23:08.160Z,37.775881375086925,-122.41904537876675,-0.51,-15.12
2025-06-15T20:23:09.160Z,37.775881375086925,-122.41904537876675,-0.46,-13.76
2025-06-15T20:23:10.160Z,37.775881375086925,-122.41904537876675,0.56,-12.34
2025-06-15T20:23:11.160Z,37.775881375086925,-122.41904537876675,0.22,-10.86
2025-06-15T20:23:12.160Z,37.775881375086925,-122.41904537876675,-0.94,-9.34
2025-06-15T20:23:13.160Z,37.775881375086925,-122.41904537876675,0.35,-7.77
2025-06-15T20:23:14.160Z,37.775881375086925,-122.41904537876675,0.2,-6.17
2025-06-15T20:23:15.160Z,37.775881375086925,-122.41904537876675,-0.28,-4.55
2025-06-15T20:23:16.160Z,37.775881375086925,-122.41904537876675,-0.04,-2.9
2025-06-15T20:23:17.160Z,37.775881375086925,-122.41904537876675,-0.35,-1.24
2025-06-15T20:23:18.160Z,37.775881375086925,-122.41904537876675,0.99,0.43
2025-06-15T20:23:19.160Z,37.775881375086925,-122.41904537876675,-0.42,2.09
2025-06-15T20:23:20.160Z,37.775881375086925,-122.41904537876675,-0.56,3.75
2025-06-15T20:23:21.160Z,37.775881375086925,-122.41904537876675,0.56,5.39
2025-06-15T20:23:22.160Z,37.775881375086925,-122.41904537876675,0.42,7
2025-06-15T20:23:23.160Z,37.775881375086925,-122.41904537876675,-0.69,8.58
2025-06-15T20:23:24.160Z,37.775881375086925,-122.41904537876675,0.36,10.13
2025-06-15T20:23:25.160Z,37.775881375086925,-122.41904537876675,-0.23,11.63
2025-06-15T20:23:26.160Z,37.775881375086925,-122.41904537876675,-0.02,13.08
2025-06-15T20:23:27.160Z,37.775881375086925,-122.41904537876675,-0.25,14.47
2025-06-15T20:23:28.160Z,37.775881375086925,-122.41904537876675,-0.38,15.79
2025-06-15T20:23:29.160Z,37.775881375086925,-122.41904537876675,-0.55,17.05
2025-06-15T20:23:30.160Z,37.775881375086925,-122.41904537876675,-0.47,18.23
2025-06-15T20:23:31.160Z,37.775881375086925,-122.41904537876675,0.67,19.33
2025-06-15T20:23:32.160Z,37.775881375086925,-122.41904537876675,0,20.34
2025-06-15T20:23:33.160Z,37.775881375086925,-122.41904537876675,-0.53,21.26
2025-06-15T20:23:34.160Z,37.775881375086925,-122.41904537876675,-0.76,22.09
