timestamp,latitude,longitude,acceleration,rotation
2025-06-15T20:19:45.162Z,37.77489519339595,-122.41939910664102,0.89,-24.97
2025-06-15T20:19:46.162Z,37.77499026812116,-122.41934666042756,1.35,-24.99
2025-06-15T20:19:47.162Z,37.775097575127404,-122.41933187459867,1.06,-24.9
2025-06-15T20:19:48.162Z,37.775106792184204,-122.41926393727655,0.71,-24.7
2025-06-15T20:19:49.162Z,37.77514765161887,-122.41932406221501,1.31,-24.39
2025-06-15T20:19:50.162Z,37.77505601361853,-122.4193490554003,1.03,-23.97
2025-06-15T20:19:51.162Z,37.775143294778864,-122.41935413201305,0.19,-23.45
2025-06-15T20:19:52.162Z,37.77522024830925,-122.41925005123035,0.68,-22.82
2025-06-15T20:19:53.162Z,37.775193168177296,-122.41933138152713,1.02,-22.09
2025-06-15T20:19:54.162Z,37.77513226692505,-122.41928542043398,1.11,-21.26
2025-06-15T20:19:55.162Z,37.775071531454806,-122.4192066680101,0.88,-20.33
2025-06-15T20:19:56.162Z,37.77499339346894,-122.41915642707933,0.22,-19.32
2025-06-15T20:19:57.162Z,37.77502839676321,-122.41921184995668,1.05,-18.22
2025-06-15T20:19:58.162Z,37.77501020030443,-122.41916266688706,1.44,-17.04
2025-06-15T20:19:59.162Z,37.77495118429167,-122.41920619651164,1.04,-15.78
2025-06-15T20:20:00.162Z,37.77489059896341,-122.41920180063968,0.31,-14.45
2025-06-15T20:20:01.162Z,37.774958857343016,-122.419171215254,0.14,-13.06
2025-06-15T20:20:02.162Z,37.774939619460405,-122.4190917862434,1.76,-11.62
2025-06-15T20:20:03.162Z,37.774908880581435,-122.4190445437261,0.16,-10.11
2025-06-15T20:20:04.162Z,37.77498307473867,-122.41906324074914,0.11,-8.57
2025-06-15T20:20:05.162Z,37.77502423827243,-122.41909575221354,0.2,-6.99
2025-06-15T20:20:06.162Z,37.77497574453363,-122.41913774663746,1.48,-5.37
2025-06-15T20:20:07.162Z,37.77492178852294,-122.41916959580618,1.2,-3.73
2025-06-15T20:20:08.162Z,37.774924997878955,-122.41919403703463,0.94,-2.08
2025-06-15T20:20:09.162Z,37.774863269292396,-122.41914597640015,0.66,-0.41
2025-06-15T20:20:10.162Z,37.77481943258267,-122.41909754350606,1.07,1.25
2025-06-15T20:20:11.162Z,37.77478912896042,-122.41904264714562,1.64,2.91
2025-06-15T20:20:12.162Z,37.77477489477059,-122.41909230645965,0.21,4.56
2025-06-15T20:20:13.162Z,37.7747915999842,-122.41907836823448,1.44,6.19
2025-06-15T20:20:14.162Z,37.77474537670387,-122.41906760150945,0.11,7.79
2025-06-15T20:20:15.162Z,37.774797413409665,-122.41912823134108,1.09,9.35
2025-06-15T20:20:16.162Z,37.774826444825464,-122.41918561074947,-0.28,10.88
2025-06-15T20:20:17.162Z,37.774791127863516,-122.41915884141397,0.22,12.35
2025-06-15T20:20:18.162Z,37.77481792715082,-122.41915230071463,1.29,13.77
2025-06-15T20:20:19.162Z,37.77480782477856,-122.41917529741566,1.23,15.13
2025-06-15T20:20:20.162Z,37.7748289086844,-122.41915308566976,0.65,16.42
2025-06-15T20:20:21.162Z,37.774839929812785,-122.41914891102218,-0.07,17.64
2025-06-15T20:20:22.162Z,37.77481959991783,-122.41911736822351,0.12,18.78
2025-06-15T20:20:23.162Z,37.774788755835445,-122.4190860510646,0.32,19.84
2025-06-15T20:20:24.162Z,37.77482273918426,-122.41910444200697,1.1,20.81
2025-06-15T20:20:25.162Z,37.77484453536386,-122.41915218935105,-0.12,21.69
2025-06-15T20:20:26.162Z,37.77481535737737,-122.41920456658956,0.92,22.47
2025-06-15T20:20:27.162Z,37.77478907155449,-122.41917751790795,-0.17,23.15
2025-06-15T20:20:28.162Z,37.774776419938206,-122.41913499227019,1.41,23.73
2025-06-15T20:20:29.162Z,37.774782728951614,-122.41909909700229,1.3,24.2
2025-06-15T20:20:30.162Z,37.77474433867313,-122.41908966985,0.27,24.56
2025-06-15T20:20:31.162Z,37.77475769501462,-122.41905279466496,0.38,24.82
2025-06-15T20:20:32.162Z,37.77477017179866,-122.41904262760903,0.69,24.96
2025-06-15T20:20:33.162Z,37.77471838146592,-122.41900481014297,1.3,25
2025-06-15T20:20:34.162Z,37.774714227639585,-122.41898821127386,0.56,24.92
2025-06-15T20:20:35.162Z,37.77467927738347,-122.41904127488372,0.82,24.73
2025-06-15T20:20:36.162Z,37.774716266130355,-122.4190334155974,0.76,24.44
2025-06-15T20:20:37.162Z,37.77469904793506,-122.41899012081191,0.47,24.03
2025-06-15T20:20:38.162Z,37.774686469081004,-122.41900722886228,0.91,23.52
2025-06-15T20:20:39.162Z,37.77468415309215,-122.41898436906789,1.41,22.9
2025-06-15T20:20:40.162Z,37.774673023585336,-122.41903650705531,1.12,22.18
2025-06-15T20:20:41.162Z,37.77461914748991,-122.41906142310296,1.33,21.36
2025-06-15T20:20:42.162Z,37.77459268421267,-122.41910791139387,-0.04,20.45
2025-06-15T20:20:43.162Z,37.7746397100112,-122.41908888915582,1.3,19.45
2025-06-15T20:20:44.162Z,37.774642263705864,-122.41912001937233,0.88,18.36
2025-06-15T20:20:45.162Z,37.77465167936086,-122.4191700951193,-0.21,17.19
2025-06-15T20:20:46.162Z,37.77462198430952,-122.41913514388078,1.35,15.94
2025-06-15T20:20:47.162Z,37.77457248923839,-122.41915440517943,0.48,14.62
2025-06-15T20:20:48.162Z,37.77453177607314,-122.41910164755906,1.02,13.24
2025-06-15T20:20:49.162Z,37.77452379697918,-122.41911206596708,0.53,11.8
2025-06-15T20:20:50.162Z,37.77452170183869,-122.4191417979947,0.09,10.3
2025-06-15T20:20:51.162Z,37.774473729093124,-122.41912315010927,0.25,8.76
2025-06-15T20:20:52.162Z,37.774443451609685,-122.4191321907664,0.12,7.18
2025-06-15T20:20:53.162Z,37.77444483458394,-122.41917552724703,-0.32,5.57
2025-06-15T20:20:54.162Z,37.77443805853022,-122.41919451174105,1.21,3.94
2025-06-15T20:20:55.162Z,37.7744377231244,-122.4191494949038,0.84,2.28
2025-06-15T20:20:56.162Z,37.77448149812942,-122.4191020929235,-0.46,0.62
2025-06-15T20:20:57.162Z,37.77450065026659,-122.41911085479666,0.07,-1.05
2025-06-15T20:20:58.162Z,37.77446858197628,-122.41907256768891,-0.08,-2.71
2025-06-15T20:20:59.162Z,37.77449660259043,-122.41908264569516,1.01,-4.36
2025-06-15T20:21:00.162Z,37.774520320421736,-122.41903625214641,-0.11,-5.99
2025-06-15T20:21:01.162Z,37.774529447135016,-122.41903420851021,0.72,-7.59
2025-06-15T20:21:02.162Z,37.77449137162134,-122.41900680837658,-0.29,-9.16
2025-06-15T20:21:03.162Z,37.77453147716109,-122.41905220350924,0.25,-10.69
2025-06-15T20:21:04.162Z,37.77451404273996,-122.41901228788477,-0.03,-12.17
2025-06-15T20:21:05.162Z,37.77448046478496,-122.41904966914046,0.77,-13.6
2025-06-15T20:21:06.162Z,37.774446170190146,-122.41904885375999,1.29,-14.97
2025-06-15T20:21:07.162Z,37.77445994805794,-122.41902126469117,0.81,-16.27
2025-06-15T20:21:08.162Z,37.77447932899826,-122.4190630217482,-0.18,-17.5
2025-06-15T20:21:09.162Z,37.77445980467784,-122.41909977461842,0.99,-18.65
2025-06-15T20:21:10.162Z,37.77443689576825,-122.41910591010364,1.28,-19.72
2025-06-15T20:21:11.162Z,37.77446468154012,-122.4190929555856,1.06,-20.7
2025-06-15T20:21:12.162Z,37.77442682529553,-122.41905957632905,0.86,-21.58
2025-06-15T20:21:13.162Z,37.77442123240599,-122.41909902199714,0.7,-22.38
2025-06-15T20:21:14.162Z,37.774408112011756,-122.41909251420569,0.72,-23.07
2025-06-15T20:21:15.162Z,37.774377844313406,-122.41909740137113,0.61,-23.66
2025-06-15T20:21:16.162Z,37.77437150344652,-122.41912938374048,1.18,-24.15
2025-06-15T20:21:17.162Z,37.77435494518291,-122.41912318859751,-0.36,-24.52
2025-06-15T20:21:18.162Z,37.774332914558286,-122.41914482953166,1.15,-24.79
2025-06-15T20:21:19.162Z,37.774345402570276,-122.41916173560188,-0.23,-24.95
2025-06-15T20:21:20.162Z,37.77435612338408,-122.4191406211391,1.18,-25
2025-06-15T20:21:21.162Z,37.774355868218656,-122.41914641484657,0.88,-24.94
2025-06-15T20:21:22.162Z,37.774344127181266,-122.41917086647557,0.49,-24.76
2025-06-15T20:21:23.162Z,37.774349837602216,-122.4191464648579,-0.26,-24.48
2025-06-15T20:21:24.162Z,37.774359889436596,-122.41911415750641,-0.04,-24.09
2025-06-15T20:21:25.162Z,37.77435567185642,-122.41911616023452,1.04,-23.59
2025-06-15T20:21:26.162Z,37.774336048943994,-122.41911952657732,-0.49,-22.98
2025-06-15T20:21:27.162Z,37.77432795924068,-122.4190968403776,0.93,-22.28
2025-06-15T20:21:28.162Z,37.77429811093764,-122.4190732970396,-0.44,-21.47
2025-06-15T20:21:29.162Z,37.77426607747936,-122.41909842194944,0.26,-20.57
2025-06-15T20:21:30.162Z,37.77425862852026,-122.41912804639927,0.08,-19.58
2025-06-15T20:21:31.162Z,37.774268431435935,-122.41910826318878,-0.15,-18.5
2025-06-15T20:21:32.162Z,37.77428428690738,-122.41910974678687,-0.26,-17.34
2025-06-15T20:21:33.162Z,37.77425524861455,-122.41913616680125,1.27,-16.1
2025-06-15T20:21:34.162Z,37.774248866570424,-122.41912498054346,1.13,-14.79
2025-06-15T20:21:35.162Z,37.774239115579384,-122.41912856329724,-0.11,-13.41
2025-06-15T20:21:36.162Z,37.77421040022922,-122.41913205222532,0.3,-11.98
2025-06-15T20:21:37.162Z,37.774226361975344,-122.41911730614439,0,-10.49
2025-06-15T20:21:38.162Z,37.77425414071129,-122.41912392656448,-0.67,-8.96
2025-06-15T20:21:39.162Z,37.77427656208749,-122.41914762051647,0.88,-7.38
2025-06-15T20:21:40.162Z,37.774275952672205,-122.41913455413922,-0.15,-5.77
2025-06-15T20:21:41.162Z,37.77428842423454,-122.4191165584234,1.12,-4.14
2025-06-15T20:21:42.162Z,37.774285206030406,-122.41910013430113,0,-2.49
2025-06-15T20:21:43.162Z,37.7742998033288,-122.41910222552112,0.33,-0.83
2025-06-15T20:21:44.162Z,37.77429886035071,-122.41912198927214,0.97,0.84
2025-06-15T20:21:45.162Z,37.77430487886084,-122.41909872811632,-0.59,2.5
2025-06-15T20:21:46.162Z,37.7742843142513,-122.41909669682695,0.98,4.15
2025-06-15T20:21:47.162Z,37.77430603757856,-122.41907587079838,-0.27,5.79
2025-06-15T20:21:48.162Z,37.774324179376286,-122.41907859640425,0.49,7.4
2025-06-15T20:21:49.162Z,37.774313834748334,-122.4190912832002,0.24,8.97
2025-06-15T20:21:50.162Z,37.77429673088143,-122.41908396181607,-0.32,10.5
2025-06-15T20:21:51.162Z,37.774283623883456,-122.41908730682083,1.07,11.99
2025-06-15T20:21:52.162Z,37.77429108707584,-122.41909826060379,0.46,13.43
2025-06-15T20:21:53.162Z,37.774299463500334,-122.41910287081795,0.68,14.8
2025-06-15T20:21:54.162Z,37.774302247758754,-122.4191106441058,-0.14,16.11
2025-06-15T20:21:55.162Z,37.77429123632096,-122.41911606404226,-0.77,17.35
2025-06-15T20:21:56.162Z,37.77429399459028,-122.41910783323031,1.1,18.51
2025-06-15T20:21:57.162Z,37.77427908514455,-122.41912470107472,0.99,19.59
2025-06-15T20:21:58.162Z,37.77427866804846,-122.41912381149925,0.72,20.58
2025-06-15T20:21:59.162Z,37.77428649110375,-122.41913899852314,0.74,21.48
2025-06-15T20:22:00.162Z,37.774274324857615,-122.4191276636312,0.09,22.28
2025-06-15T20:22:01.162Z,37.77425862596485,-122.41912209071029,-0.64,22.99
2025-06-15T20:22:02.162Z,37.77427117183405,-122.41912512757322,0.44,23.59
2025-06-15T20:22:03.162Z,37.77425729113696,-122.41913797087682,0.83,24.09
2025-06-15T20:22:04.162Z,37.77424682662328,-122.41912404811266,-0.76,24.48
2025-06-15T20:22:05.162Z,37.77425381320584,-122.4191110940475,0.65,24.77
2025-06-15T20:22:06.162Z,37.774253368890996,-122.4191202865357,-0.3,24.94
2025-06-15T20:22:07.162Z,37.774265131603336,-122.41912101567013,0.07,25
2025-06-15T20:22:08.162Z,37.77426236109437,-122.41912103271275,-0.56,24.95
2025-06-15T20:22:09.162Z,37.774253643001465,-122.41911444570867,0.35,24.79
2025-06-15T20:22:10.162Z,37.77425011594673,-122.41912468041221,0.62,24.52
2025-06-15T20:22:11.162Z,37.77425956138036,-122.41912446339538,0.28,24.14
2025-06-15T20:22:12.162Z,37.774255546805854,-122.41911942785207,-0.12,23.66
2025-06-15T20:22:13.162Z,37.77425429636917,-122.41912486622958,0.72,23.06
2025-06-15T20:22:14.162Z,37.77424892109066,-122.41912995598274,0.97,22.37
2025-06-15T20:22:15.163Z,37.77425302697529,-122.41913893618339,0.69,21.58
2025-06-15T20:22:16.163Z,37.7742456027084,-122.41913678700169,0.12,20.69
2025-06-15T20:22:17.163Z,37.77424620244912,-122.41914017917537,0.81,19.71
2025-06-15T20:22:18.163Z,37.77424974446068,-122.41913978060076,-0.33,18.64
2025-06-15T20:22:19.163Z,37.7742450600613,-122.41914261555763,-0.48,17.49
2025-06-15T20:22:20.163Z,37.77424024261011,-122.4191380667172,-0.69,16.26
2025-06-15T20:22:21.163Z,37.77424320742502,-122.4191317160121,-0.63,14.96
2025-06-15T20:22:22.163Z,37.77423851821664,-122.4191346192702,0.78,13.59
2025-06-15T20:22:23.163Z,37.77423635904066,-122.41913221654478,-0.2,12.16
2025-06-15T20:22:24.163Z,37.774236743916646,-122.41913572614502,0.41,10.68
2025-06-15T20:22:25.163Z,37.77423765033063,-122.41913372970329,-0.26,9.15
2025-06-15T20:22:26.163Z,37.774238978572264,-122.41913208989818,-0.19,7.58
2025-06-15T20:22:27.163Z,37.77423990628768,-122.41913479852,1.01,5.97
2025-06-15T20:22:28.163Z,37.774242626215056,-122.4191368652921,0.29,4.34
2025-06-15T20:22:29.163Z,37.77424385271427,-122.41913568063332,0.7,2.69
2025-06-15T20:22:30.163Z,37.77424512953004,-122.41913483516637,-0.02,1.03
2025-06-15T20:22:31.163Z,37.77424382407311,-122.41913614447509,-0.42,-0.63
2025-06-15T20:22:32.163Z,37.774244495273756,-122.41913557975175,-0.79,-2.3
2025-06-15T20:22:33.163Z,37.77424431721984,-122.41913518720455,0.34,-3.95
2025-06-15T20:22:34.163Z,37.77424431721984,-122.41913518720455,-0.63,-5.59
2025-06-15T20:22:35.163Z,37.77424431721984,-122.41913518720455,0.24,-7.2
2025-06-15T20:22:36.163Z,37.77424431721984,-122.41913518720455,-0.65,-8.78
2025-06-15T20:22:37.163Z,37.77424431721984,-122.41913518720455,0.87,-10.32
2025-06-15T20:22:38.163Z,37.77424431721984,-122.41913518720455,-0.77,-11.81
2025-06-15T20:22:39.163Z,37.77424431721984,-122.41913518720455,0.54,-13.25
2025-06-15T20:22:40.163Z,37.77424431721984,-122.41913518720455,0.83,-14.63
2025-06-15T20:22:41.163Z,37.77424431721984,-122.41913518720455,0.13,-15.95
2025-06-15T20:22:42.163Z,37.77424431721984,-122.41913518720455,-0.91,-17.2
2025-06-15T20:22:43.163Z,37.77424431721984,-122.41913518720455,0.48,-18.37
2025-06-15T20:22:44.163Z,37.77424431721984,-122.41913518720455,-0.88,-19.46
2025-06-15T20:22:45.163Z,37.77424431721984,-122.41913518720455,0.1,-20.46
2025-06-15T20:22:46.163Z,37.77424431721984,-122.41913518720455,-0.52,-21.37
2025-06-15T20:22:47.163Z,37.77424431721984,-122.41913518720455,0.71,-22.19
2025-06-15T20:22:48.163Z,37.77424431721984,-122.41913518720455,0.55,-22.91
2025-06-15T20:22:49.163Z,37.77424431721984,-122.41913518720455,-0.45,-23.52
2025-06-15T20:22:50.163Z,37.77424431721984,-122.41913518720455,0.82,-24.03
2025-06-15T20:22:51.163Z,37.77424431721984,-122.41913518720455,-0.94,-24.44
2025-06-15T20:22:52.163Z,37.77424431721984,-122.41913518720455,-0.8,-24.74
2025-06-15T20:22:53.163Z,37.77424431721984,-122.41913518720455,0.5,-24.92
2025-06-15T20:22:54.163Z,37.77424431721984,-122.41913518720455,-0.16,-25
2025-06-15T20:22:55.163Z,37.77424431721984,-122.41913518720455,0.23,-24.96
2025-06-15T20:22:56.163Z,37.77424431721984,-122.41913518720455,-0.71,-24.82
2025-06-15T20:22:57.163Z,37.77424431721984,-122.41913518720455,-0.56,-24.56
2025-06-15T20:22:58.163Z,37.77424431721984,-122.41913518720455,-0.87,-24.19
2025-06-15T20:22:59.163Z,37.77424431721984,-122.41913518720455,0.31,-23.72
2025-06-15T20:23:00.163Z,37.77424431721984,-122.41913518720455,-0.91,-23.14
2025-06-15T20:23:01.163Z,37.77424431721984,-122.41913518720455,0.9,-22.46
2025-06-15T20:23:02.163Z,37.77424431721984,-122.41913518720455,0.32,-21.68
2025-06-15T20:23:03.163Z,37.77424431721984,-122.41913518720455,0.95,-20.8
2025-06-15T20:23:04.163Z,37.77424431721984,-122.41913518720455,-0.05,-19.83
2025-06-15T20:23:05.163Z,37.77424431721984,-122.41913518720455,0.46,-18.77
2025-06-15T20:23:06.163Z,37.77424431721984,-122.41913518720455,0.65,-17.63
2025-06-15T20:23:07.163Z,37.77424431721984,-122.41913518720455,0.51,-16.41
2025-06-15T20:23:08.163Z,37.77424431721984,-122.41913518720455,0.12,-15.12
2025-06-15T20:23:09.163Z,37.77424431721984,-122.41913518720455,-0.49,-13.76
2025-06-15T20:23:10.163Z,37.77424431721984,-122.41913518720455,-0.62,-12.34
2025-06-15T20:23:11.163Z,37.77424431721984,-122.41913518720455,0,-10.86
2025-06-15T20:23:12.163Z,37.77424431721984,-122.41913518720455,0.24,-9.34
2025-06-15T20:23:13.163Z,37.77424431721984,-122.41913518720455,0.66,-7.77
2025-06-15T20:23:14.163Z,37.77424431721984,-122.41913518720455,-0.27,-6.17
2025-06-15T20:23:15.163Z,37.77424431721984,-122.41913518720455,0.58,-4.55
2025-06-15T20:23:16.163Z,37.77424431721984,-122.41913518720455,0.67,-2.9
2025-06-15T20:23:17.163Z,37.77424431721984,-122.41913518720455,-0.39,-1.24
2025-06-15T20:23:18.163Z,37.77424431721984,-122.41913518720455,-0.99,0.43
2025-06-15T20:23:19.163Z,37.77424431721984,-122.41913518720455,-0.16,2.09
2025-06-15T20:23:20.163Z,37.77424431721984,-122.41913518720455,0.83,3.75
2025-06-15T20:23:21.163Z,37.77424431721984,-122.41913518720455,-0.31,5.39
2025-06-15T20:23:22.163Z,37.77424431721984,-122.41913518720455,0.42,7
2025-06-15T20:23:23.163Z,37.77424431721984,-122.41913518720455,-0.99,8.58
2025-06-15T20:23:24.163Z,37.77424431721984,-122.41913518720455,0.19,10.13
2025-06-15T20:23:25.163Z,37.77424431721984,-122.41913518720455,-0.07,11.63
2025-06-15T20:23:26.163Z,37.77424431721984,-122.41913518720455,0.91,13.08
2025-06-15T20:23:27.163Z,37.77424431721984,-122.41913518720455,0.19,14.47
2025-06-15T20:23:28.163Z,37.77424431721984,-122.41913518720455,0.44,15.79
2025-06-15T20:23:29.163Z,37.77424431721984,-122.41913518720455,-0.52,17.05
2025-06-15T20:23:30.163Z,37.77424431721984,-122.41913518720455,0.44,18.23
2025-06-15T20:23:31.163Z,37.77424431721984,-122.41913518720455,0.25,19.33
2025-06-15T20:23:32.163Z,37.77424431721984,-122.41913518720455,0.58,20.34
2025-06-15T20:23:33.163Z,37.77424431721984,-122.41913518720455,0.82,21.26
2025-06-15T20:23:34.163Z,37.77424431721984,-122.41913518720455,0.96,22.09
